,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms_x,album_name,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms_y,time_signature,artistpop,trackpop,genres
229,Beyoncé,spotify:track:6d8A5sAx9TfdeseDvfWNHd,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Check On It - feat. Bun B and Slim Thug,spotify:album:3MJHoQUI828kmB6IpjejbW,210453,B'Day,housewarming,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042,audio_features,6d8A5sAx9TfdeseDvfWNHd,https://api.spotify.com/v1/tracks/6d8A5sAx9TfdeseDvfWNHd,https://api.spotify.com/v1/audio-analysis/6d8A5sAx9TfdeseDvfWNHd,210453,4,86,35,dance_pop pop r&b
230,Beyoncé,spotify:track:6d8A5sAx9TfdeseDvfWNHd,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Check On It - feat. Bun B and Slim Thug,spotify:album:3MJHoQUI828kmB6IpjejbW,210453,B'Day,hoe anthems,0.705,0.796,7,-6.845,1,0.267,0.0708,0.0,0.388,0.864,166.042,audio_features,6d8A5sAx9TfdeseDvfWNHd,https://api.spotify.com/v1/tracks/6d8A5sAx9TfdeseDvfWNHd,https://api.spotify.com/v1/audio-analysis/6d8A5sAx9TfdeseDvfWNHd,210453,4,86,35,dance_pop pop r&b
231,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,Throwbacks,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
232,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,volleyball playlist ,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
233,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,Say My Name,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
234,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,housewarming,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
235,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,smooth jams,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
236,Destiny's Child,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,"Jumpin', Jumpin'",spotify:album:283NWqNsCA9GwVHrJk59CG,230200,The Writing's On The Wall,old school,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,audio_features,4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/tracks/4pmc2AxSEq6g7hPVlJCPyP,https://api.spotify.com/v1/audio-analysis/4pmc2AxSEq6g7hPVlJCPyP,230200,4,70,70,dance_pop girl_group hip_pop pop r&b urban_contemporary
237,Sheryl Crow,spotify:track:215JYyyUnrJ98NK3KEwu6d,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,Soak Up The Sun,spotify:album:5NYcTXrRZHxNyRKVOd0vs1,292306,C'Mon C'Mon,Throwbacks,0.717,0.733,4,-4.985,1,0.0427,0.0398,0.0,0.136,0.713,119.996,audio_features,215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/audio-analysis/215JYyyUnrJ98NK3KEwu6d,292307,4,65,60,lilith mellow_gold neo_mellow new_wave_pop permanent_wave pop_rock rock singer-songwriter
238,Sheryl Crow,spotify:track:215JYyyUnrJ98NK3KEwu6d,spotify:artist:4TKTii6gnOnUXQHyuo9JaD,Soak Up The Sun,spotify:album:5NYcTXrRZHxNyRKVOd0vs1,292306,C'Mon C'Mon,will,0.717,0.733,4,-4.985,1,0.0427,0.0398,0.0,0.136,0.713,119.996,audio_features,215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/audio-analysis/215JYyyUnrJ98NK3KEwu6d,292307,4,65,60,lilith mellow_gold neo_mellow new_wave_pop permanent_wave pop_rock rock singer-songwriter
239,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,Throwbacks,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
240,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,~Rando~,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
241,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,throwback,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
242,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,The Drive,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
243,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,Hype,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
244,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,2000s hits,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
245,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,Pop,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
246,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,2000s,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
247,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,00s,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
248,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,BEST SONGS EVER,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
249,The Black Eyed Peas,spotify:track:0uqPG793dkDDN7sCUJJIVC,spotify:artist:1yxSLGMDHlW21z4YXirZDS,Where Is The Love?,spotify:album:1bNyYpkDRovmErm4QeDrpJ,272533,Elephunk,R&B,0.835,0.687,5,-3.18,1,0.184,0.101,0.0,0.132,0.828,94.059,audio_features,0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/tracks/0uqPG793dkDDN7sCUJJIVC,https://api.spotify.com/v1/audio-analysis/0uqPG793dkDDN7sCUJJIVC,272533,4,80,0,dance_pop pop pop_rap
250,Bowling For Soup,spotify:track:19Js5ypV6JKn4DMExHQbGc,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,Stacy's Mom,spotify:album:3Q7xpHmP8k3HryE0LQdIk0,193042,I've Never Done Anything Like This,Throwbacks,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/tracks/19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/audio-analysis/19Js5ypV6JKn4DMExHQbGc,193043,4,60,58,comic pop_punk pop_rock texas_pop_punk
251,Bowling For Soup,spotify:track:19Js5ypV6JKn4DMExHQbGc,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,Stacy's Mom,spotify:album:3Q7xpHmP8k3HryE0LQdIk0,193042,I've Never Done Anything Like This,Britney,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/tracks/19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/audio-analysis/19Js5ypV6JKn4DMExHQbGc,193043,4,60,58,comic pop_punk pop_rock texas_pop_punk
252,Bowling For Soup,spotify:track:19Js5ypV6JKn4DMExHQbGc,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,Stacy's Mom,spotify:album:3Q7xpHmP8k3HryE0LQdIk0,193042,I've Never Done Anything Like This,Throwback,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/tracks/19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/audio-analysis/19Js5ypV6JKn4DMExHQbGc,193043,4,60,58,comic pop_punk pop_rock texas_pop_punk
253,Bowling For Soup,spotify:track:19Js5ypV6JKn4DMExHQbGc,spotify:artist:5ND0mGcL9SKSjWIjPd0xIb,Stacy's Mom,spotify:album:3Q7xpHmP8k3HryE0LQdIk0,193042,I've Never Done Anything Like This,study,0.728,0.801,4,-3.636,1,0.0752,0.00349,0.000195,0.0907,0.813,119.989,audio_features,19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/tracks/19Js5ypV6JKn4DMExHQbGc,https://api.spotify.com/v1/audio-analysis/19Js5ypV6JKn4DMExHQbGc,193043,4,60,58,comic pop_punk pop_rock texas_pop_punk
254,The Click Five,spotify:track:1JURww012QnWAw0zZXi6Aa,spotify:artist:01lz5VBfkMFDteSA9pKJuP,Just The Girl,spotify:album:7gZilZGYr8M7UwEeYvdAKZ,234146,Greetings From Imrie House,Throwbacks,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,audio_features,1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/tracks/1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/audio-analysis/1JURww012QnWAw0zZXi6Aa,234147,4,48,60,boy_band neo_mellow neon_pop_punk pixie pop_punk pop_rock post-teen_pop
255,The Click Five,spotify:track:1JURww012QnWAw0zZXi6Aa,spotify:artist:01lz5VBfkMFDteSA9pKJuP,Just The Girl,spotify:album:7gZilZGYr8M7UwEeYvdAKZ,234146,Greetings From Imrie House,oldies,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,audio_features,1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/tracks/1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/audio-analysis/1JURww012QnWAw0zZXi6Aa,234147,4,48,60,boy_band neo_mellow neon_pop_punk pixie pop_punk pop_rock post-teen_pop
256,The Click Five,spotify:track:1JURww012QnWAw0zZXi6Aa,spotify:artist:01lz5VBfkMFDteSA9pKJuP,Just The Girl,spotify:album:7gZilZGYr8M7UwEeYvdAKZ,234146,Greetings From Imrie House,90s,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,audio_features,1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/tracks/1JURww012QnWAw0zZXi6Aa,https://api.spotify.com/v1/audio-analysis/1JURww012QnWAw0zZXi6Aa,234147,4,48,60,boy_band neo_mellow neon_pop_punk pixie pop_punk pop_rock post-teen_pop
257,Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Yo (Excuse Me Miss),spotify:album:49gaz5rhWWgqCw61M9700v,229040,Chris Brown,Throwbacks,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4,87,71,dance_pop pop r&b
258,Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Yo (Excuse Me Miss),spotify:album:49gaz5rhWWgqCw61M9700v,229040,Chris Brown,Chill,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4,87,71,dance_pop pop r&b
259,Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Yo (Excuse Me Miss),spotify:album:49gaz5rhWWgqCw61M9700v,229040,Chris Brown,old songs ,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4,87,71,dance_pop pop r&b
260,Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Yo (Excuse Me Miss),spotify:album:49gaz5rhWWgqCw61M9700v,229040,Chris Brown,2000s r&b,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4,87,71,dance_pop pop r&b
261,Chris Brown,spotify:track:7DFnq8FYhHMCylykf6ZCxA,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Yo (Excuse Me Miss),spotify:album:49gaz5rhWWgqCw61M9700v,229040,Chris Brown,R&B,0.536,0.612,4,-5.847,1,0.272,0.119,0.0,0.209,0.57,86.768,audio_features,7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,https://api.spotify.com/v1/audio-analysis/7DFnq8FYhHMCylykf6ZCxA,229040,4,87,71,dance_pop pop r&b
262,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Throwbacks,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
263,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Elizabeth,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
264,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Volleyball,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
265,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,throwback,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
266,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Pump up songs,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
267,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,feel good,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
268,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,lit,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
269,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Throwback,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
270,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,Camp,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
271,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,old but good,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
272,Jonas Brothers,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Year 3000,spotify:album:20RAjvZ9LX2FDuDU8RDuIl,201960,Jonas Brothers,disney bops,0.659,0.869,11,-5.858,1,0.046,0.00357,0.0,0.302,0.811,106.966,audio_features,1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/tracks/1TfAhjzRBWzYZ8IdUV3igl,https://api.spotify.com/v1/audio-analysis/1TfAhjzRBWzYZ8IdUV3igl,201960,4,75,0,boy_band dance_pop pop post-teen_pop
273,Lil Mama,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,spotify:artist:5qK5bOC6wLtuLhG5KvU17c,Lip Gloss,spotify:album:3vgVsm9GY3i39fZ7b1sqV5,219773,Lip Gloss,Throwbacks,0.619,0.87,2,-4.956,1,0.501,0.41,1.37e-06,0.0571,0.94,188.772,audio_features,1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/tracks/1Y4ZdPOOgCUhBcKZOrUFiS,https://api.spotify.com/v1/audio-analysis/1Y4ZdPOOgCUhBcKZOrUFiS,219773,4,48,64,hip_pop pop_rap trap_queen
